id,curriculum_unit_id,teacher_id,content,assets,lesson_metadata,generated_at
bd70f402-51f3-4c9c-ac02-f508861bef30,8ee9ffd9-cf38-41dc-8b55-f1d066bc13cf,ccf02192-d2b8-482e-a30c-1b6b798487a8,"{""body"": ""Autem repellat repellendus saepe odit beatae. Unde ab maiores placeat quasi. Dolor nihil aspernatur ullam rerum. Neque autem veniam ipsa ipsa distinctio. Libero delectus nobis atque voluptates facere deserunt reiciendis.""}","{""images"": [""https://placekitten.com/369/865"", ""https://placekitten.com/10/484""]}","{""duration"": ""30 mins"", ""objectives"": [""Quos ullam sint et.""]}",2025-08-11T12:58:23
86d156b2-1ef6-4928-b6c9-0c73306c2319,f8db94ff-c305-4df3-bfb6-d9247201a584,d72d8433-2d16-47a5-b101-9c21c1d96489,"{""body"": ""Voluptates architecto a eaque. Nostrum commodi ex consequuntur a. Ut ullam repellendus beatae. Numquam amet et similique eveniet.""}","{""images"": [""https://dummyimage.com/423x496"", ""https://picsum.photos/226/549""]}","{""duration"": ""45 mins"", ""objectives"": [""Explicabo odio veritatis blanditiis ipsum tenetur.""]}",2025-02-07T07:45:57
ff897d64-e523-4ad5-a587-1cc6f559f673,e96f238b-ccf5-4859-9752-f7fb8ba8afcc,3346609d-2753-4c94-a38b-1b04cd5e4ab3,"{""body"": ""Fugiat quis officia quia quibusdam itaque a. Expedita laudantium adipisci vitae. Molestias maxime maiores inventore. Enim ipsa modi ab saepe.""}","{""images"": [""https://picsum.photos/218/679"", ""https://picsum.photos/881/898""]}","{""duration"": ""45 mins"", ""objectives"": [""Accusantium neque ipsa accusantium voluptas."", ""Alias dolorem consectetur nostrum reiciendis quos.""]}",2025-07-16T00:08:20
7cf5b9cd-52f5-4ecd-8a0e-f282da2e007f,307ea083-b3fd-436c-b7eb-4f8e16fc6ef1,b219e57b-7ae8-4ebb-bdab-5b295dbc22c9,"{""body"": ""Voluptates voluptatem recusandae quod. Facere veniam eius veniam ipsam sequi ipsam. Dolorum modi rem eaque ad itaque blanditiis.""}","{""images"": [""https://dummyimage.com/77x440"", ""https://dummyimage.com/620x320""]}","{""duration"": ""60 mins"", ""objectives"": [""Corrupti neque unde blanditiis molestias explicabo.""]}",2025-08-24T10:06:29
effd3f8e-8698-4c56-8f45-e384e5c9e15f,36d8d421-7353-4c90-a8c2-33ab70b79698,831ce3d6-25d2-4a0f-af2f-32f7387eaaa2,"{""body"": ""Delectus deleniti sint inventore. Illo tempore pariatur placeat reiciendis beatae. Officia sint sequi ipsam reiciendis unde asperiores.""}","{""images"": [""https://dummyimage.com/678x472"", ""https://picsum.photos/569/681""]}","{""duration"": ""30 mins"", ""objectives"": [""Tenetur quibusdam libero."", ""Iure ex incidunt odio ipsam nostrum unde commodi.""]}",2025-05-27T02:08:53
dfe5cc8f-20f5-4f11-9730-63200701cf20,32cdce56-e16e-47e4-8dc1-64a533d0bd24,ea3e7d03-4495-4f60-a4ef-7012f7c8f15f,"{""body"": ""Unde accusantium similique delectus quasi. Voluptates repellat illum maxime ut eius. Culpa at eos incidunt voluptatibus facere qui. Ipsam excepturi optio ducimus maxime qui dolores veritatis. Possimus sapiente eligendi quia at illo.""}","{""images"": [""https://picsum.photos/712/114"", ""https://placekitten.com/607/552""]}","{""duration"": ""30 mins"", ""objectives"": [""Iste qui quod iure rerum."", ""Porro a suscipit."", ""Occaecati harum velit recusandae quisquam magni animi.""]}",2025-05-20T16:27:57
2b7278f4-d605-4269-9fee-3bcf1c839d26,469c2808-d609-4651-a380-d3d960197696,09ad8766-26b8-4d07-85d5-13e5d911ee78,"{""body"": ""Facilis tenetur deserunt occaecati ipsam nostrum sequi aut. Animi quis odio. Et eveniet provident vel excepturi. Eveniet provident sed cum nihil fugiat. Vitae repellat aliquam impedit.""}","{""images"": [""https://placekitten.com/296/862"", ""https://picsum.photos/879/287""]}","{""duration"": ""45 mins"", ""objectives"": [""Impedit reiciendis saepe nesciunt laboriosam itaque voluptas."", ""Magni deserunt similique quia laboriosam sequi in.""]}",2025-07-27T15:12:39
34d77415-2c8c-4ac2-aff0-95b678f9870b,5d5706cc-ddb2-415a-a58c-0b1d9a6cc7e8,b3bfde3e-8c93-4636-b0a2-108cd4095858,"{""body"": ""Optio dolorem ullam nesciunt quam earum. Accusamus animi neque asperiores veniam.""}","{""images"": [""https://picsum.photos/580/78"", ""https://picsum.photos/722/482""]}","{""duration"": ""45 mins"", ""objectives"": [""Animi tenetur reiciendis."", ""Exercitationem voluptate placeat natus nemo magni.""]}",2025-09-12T23:44:36
fe7796a2-e593-4176-9ee6-8c4b16220ddc,33ebb356-19b2-4eb7-b33e-b3614111e773,6383004a-7449-4145-aa96-1af945341659,"{""body"": ""Accusantium vitae perferendis id. Architecto magnam distinctio non harum debitis excepturi. Ratione sint rem numquam consectetur. Explicabo facilis voluptatibus alias animi. Doloribus voluptatum saepe enim.""}","{""images"": [""https://placekitten.com/883/422"", ""https://placekitten.com/984/664""]}","{""duration"": ""45 mins"", ""objectives"": [""Quas alias nostrum provident.""]}",2025-07-26T17:28:40
81b560c6-4b97-43b4-8ad9-9d7d7599b236,3a072873-c199-4514-95b3-33c86e236c68,7a6c96c6-cf9d-4f55-bb77-fea43ea9e7a0,"{""body"": ""Veritatis sit veritatis non laudantium quaerat commodi. Magnam magnam nesciunt minima ab quam provident.""}","{""images"": [""https://picsum.photos/941/911"", ""https://placekitten.com/84/118""]}","{""duration"": ""60 mins"", ""objectives"": [""Sint dicta blanditiis illum numquam."", ""Fugiat alias unde quos.""]}",2025-03-02T22:29:11
71d2e271-fb79-43f0-9861-53ef6f08dc9b,c1c57df2-33e3-42a7-b972-7565bbab8042,8f991ba9-c0d6-487b-b18a-373748bb01ee,"{""body"": ""Vero perferendis quidem impedit molestiae iusto. Repellat repudiandae tempore architecto perferendis voluptatum. Quae pariatur nihil iste id.""}","{""images"": [""https://placekitten.com/54/626"", ""https://dummyimage.com/241x421""]}","{""duration"": ""60 mins"", ""objectives"": [""Dolore rem eligendi occaecati.""]}",2025-08-31T14:28:17
bbc386ac-2950-4b62-9fe0-eeb39909ee6b,60368569-95ff-4c82-84c0-5a636d3a19e3,f5b5c450-3ae3-4479-bb9f-0e0a7c065ab5,"{""body"": ""Esse accusamus totam laudantium. Consequatur aut autem maiores. Aut vero id quos consequatur blanditiis nisi.""}","{""images"": [""https://dummyimage.com/771x185"", ""https://placekitten.com/503/988""]}","{""duration"": ""60 mins"", ""objectives"": [""Optio consequatur sequi beatae."", ""Repellat numquam nulla eaque ullam distinctio sequi."", ""Reprehenderit aperiam deleniti ducimus veritatis recusandae qui sapiente.""]}",2025-01-20T05:03:19
4af39299-4e45-417a-bf88-c1f3d2e41d02,10783124-a5d8-4032-9e38-616f5b9d7ba3,269cc8fb-3fe8-4a68-81d2-de94172f5ace,"{""body"": ""Asperiores earum dolor. Quo quae reprehenderit nostrum distinctio explicabo perferendis. Eum perspiciatis corrupti odit.""}","{""images"": [""https://picsum.photos/476/973"", ""https://picsum.photos/249/435""]}","{""duration"": ""45 mins"", ""objectives"": [""Harum doloribus deserunt error tempora beatae adipisci.""]}",2025-07-10T04:18:17
752f79f9-d70d-4ff0-a7b5-d834c700589c,e331a7b2-a93b-417f-9503-68ed52762c19,f18a6619-3ead-46e4-b2c8-e1e0938baa0d,"{""body"": ""Iste atque harum unde delectus corporis voluptatum. A ducimus dolores eligendi. Provident neque earum. Nisi at rem tempore assumenda.""}","{""images"": [""https://placekitten.com/234/804"", ""https://picsum.photos/729/658""]}","{""duration"": ""30 mins"", ""objectives"": [""Similique atque et nemo in deleniti dolorum."", ""Rem reprehenderit mollitia repudiandae.""]}",2025-06-24T06:58:18
4b6c8f31-ca07-4cdb-af34-9752d4611a33,e3004143-fe19-4983-8499-858b9f64b865,65555e96-13b3-48e4-8231-7bda75d0dc30,"{""body"": ""Velit sint numquam neque unde quasi occaecati. Praesentium laborum atque esse ipsum tenetur. Quam dolore rerum maxime dolorum ea ducimus.""}","{""images"": [""https://placekitten.com/164/668"", ""https://picsum.photos/678/686""]}","{""duration"": ""30 mins"", ""objectives"": [""Magni molestias temporibus quod optio sunt mollitia voluptate.""]}",2025-03-28T18:15:25
f6552913-2b04-4158-94cc-015e4f7619a7,5d5706cc-ddb2-415a-a58c-0b1d9a6cc7e8,b4d5d902-8620-4bf7-ad49-48ecce532a1a,"{""body"": ""Molestias sapiente esse id sit. Id eligendi dignissimos quae pariatur unde vel. Exercitationem sequi pariatur ipsam tempore iusto.""}","{""images"": [""https://placekitten.com/403/979"", ""https://placekitten.com/945/851""]}","{""duration"": ""30 mins"", ""objectives"": [""Atque ratione quae sapiente odio possimus nostrum ipsam."", ""Beatae dolorem consequuntur mollitia facere porro sapiente."", ""Rerum fugit voluptatibus accusamus.""]}",2025-09-03T04:14:43
99c88842-2d9c-4caf-96c0-9614884e31cc,d5982166-23ca-414f-a629-8bda1740cbc6,3864b1e6-b467-4543-95fa-8ed71e2b3e0c,"{""body"": ""Placeat pariatur deserunt placeat dignissimos ipsa voluptate. Unde similique quaerat perspiciatis quos occaecati. Fugiat qui soluta quae sit excepturi. Placeat similique accusamus nobis ipsum temporibus totam similique.""}","{""images"": [""https://dummyimage.com/259x73"", ""https://placekitten.com/89/365""]}","{""duration"": ""30 mins"", ""objectives"": [""Quidem blanditiis vel unde."", ""Est nihil quibusdam aliquid accusamus dicta fuga ducimus."", ""Hic consectetur excepturi voluptates.""]}",2025-10-06T05:45:20
298f61de-aedf-4431-bd9a-67bd76eae7ea,e331a7b2-a93b-417f-9503-68ed52762c19,273e415f-7b8a-4d6d-b3a9-e50de9550646,"{""body"": ""Placeat nam omnis. Expedita labore nesciunt magni maxime. Maiores nihil ipsum nisi omnis. Culpa amet fuga quia. Repellendus nostrum veritatis veniam error reiciendis.""}","{""images"": [""https://placekitten.com/831/492"", ""https://dummyimage.com/791x830""]}","{""duration"": ""30 mins"", ""objectives"": [""Necessitatibus debitis aliquid at dolorum ut."", ""Vero sed sed minima aliquid dolores."", ""Atque odit rem sit aspernatur.""]}",2025-02-08T02:23:42
3e55da23-b249-478c-94f8-a31bd1cddbda,60368569-95ff-4c82-84c0-5a636d3a19e3,6ab9ab2b-a751-43a3-816e-567d5ebe09a1,"{""body"": ""Aliquid est iusto officiis. Sit minima impedit et. Voluptatem eos id quasi dolores earum. Earum laudantium magnam sint et eos autem.""}","{""images"": [""https://dummyimage.com/1003x2"", ""https://placekitten.com/531/150""]}","{""duration"": ""30 mins"", ""objectives"": [""Modi facilis necessitatibus et labore consequatur nemo."", ""Quis ex aliquid commodi doloremque illum."", ""Nam doloremque odit pariatur labore quidem optio officia.""]}",2025-01-14T04:17:18
5647a41a-680a-4fd1-aff1-4b5c16f5c580,2d7f0737-5868-4a92-a9a9-f8f378ac0a95,8103863f-fddf-4150-8c2f-f73ff9bb2331,"{""body"": ""Similique quo ex repellat. Ducimus facere rerum officia excepturi occaecati. Non recusandae ea illum dolores tempora.""}","{""images"": [""https://dummyimage.com/429x512"", ""https://picsum.photos/155/870""]}","{""duration"": ""30 mins"", ""objectives"": [""Quasi blanditiis voluptas eligendi."", ""Minus cumque similique voluptatem nobis optio repellendus.""]}",2025-03-19T04:12:11
857f2175-c2ba-4afa-8db8-dc07faaa9c76,4b806ab4-3ae5-4b59-b9fd-7c695c7ca7f0,ab27e071-5288-42b3-a48e-55982ac2fba1,"{""body"": ""Velit quos iusto. Exercitationem ullam quos cumque cum cupiditate esse nesciunt. Labore fugit porro tenetur quidem molestias. Aliquid voluptatem sapiente ipsa. Commodi accusamus fugit aliquam soluta quia accusamus.""}","{""images"": [""https://picsum.photos/981/418"", ""https://dummyimage.com/629x506""]}","{""duration"": ""60 mins"", ""objectives"": [""Expedita ab laboriosam.""]}",2025-06-15T02:30:41
ffff54bf-3b1b-4a9e-964c-1dfcd29239b5,4b806ab4-3ae5-4b59-b9fd-7c695c7ca7f0,95f30ee8-9e68-4880-bda5-3a48d2e4a1bb,"{""body"": ""Delectus soluta quia optio. Qui aut voluptatum nostrum doloremque. Vitae libero suscipit eveniet iusto error.""}","{""images"": [""https://placekitten.com/808/839"", ""https://dummyimage.com/708x249""]}","{""duration"": ""45 mins"", ""objectives"": [""Animi quos saepe."", ""Dicta omnis reiciendis voluptatum sapiente.""]}",2025-03-08T01:03:04
bce4f45f-a2f5-4652-937a-691c537b8c22,e01d891f-9b07-4544-85f3-254ece2decd8,37776afe-9e33-4002-ae2f-760c3730988a,"{""body"": ""Numquam mollitia placeat deserunt mollitia provident. Sunt recusandae magni laboriosam quis molestias et. Ipsa sequi eius architecto magnam at doloremque.""}","{""images"": [""https://picsum.photos/136/66"", ""https://picsum.photos/687/233""]}","{""duration"": ""45 mins"", ""objectives"": [""Sequi odio corrupti omnis atque."", ""Cumque labore error unde aliquid illo illum dolore."", ""Possimus tempore quam.""]}",2025-08-31T09:17:53
08cf282c-a9cf-46c9-94cf-756af16e6aaa,e01d891f-9b07-4544-85f3-254ece2decd8,60e70ac2-410f-4006-8e49-dc57d9172b60,"{""body"": ""Numquam quia soluta. Praesentium hic iste architecto dolorum necessitatibus beatae. Temporibus vero accusantium enim consequatur. Minima deleniti alias et itaque maxime doloremque.""}","{""images"": [""https://picsum.photos/292/90"", ""https://picsum.photos/606/947""]}","{""duration"": ""30 mins"", ""objectives"": [""Velit impedit quisquam maxime corporis dolor.""]}",2025-05-09T09:19:13
d1aae3af-3a67-4eea-ba3b-626d9cdbf631,63fb1355-9532-4517-b62f-727b6f564652,3aac5821-3e5f-44fb-9738-9cdd5833d15a,"{""body"": ""Quasi consequuntur doloremque. Voluptate optio saepe quod mollitia non sapiente.""}","{""images"": [""https://placekitten.com/632/846"", ""https://dummyimage.com/634x683""]}","{""duration"": ""30 mins"", ""objectives"": [""Quidem eos rerum occaecati est nesciunt reiciendis."", ""Adipisci aliquid sint quasi."", ""Veniam illum explicabo quibusdam a quae tenetur.""]}",2025-03-22T07:06:56
567534f3-5dd6-4ba6-a1ae-23067641ef7a,8defbb01-2fec-40ad-801c-2003edc0c5c3,3ee5417d-f10b-40fd-94d0-8a6af1e2a9ab,"{""body"": ""Fugit tempore quaerat accusantium magni minima. Commodi dolorum alias libero. Molestias rerum molestiae perspiciatis fugit eaque quibusdam molestias. Vero dolor maiores tempore tenetur modi perferendis.""}","{""images"": [""https://picsum.photos/922/594"", ""https://picsum.photos/455/644""]}","{""duration"": ""30 mins"", ""objectives"": [""Fuga ipsa natus quisquam tempora itaque eius.""]}",2025-05-31T22:51:21
4c2406a9-9f78-4679-8561-efecffbbf629,7ec34e66-a145-4434-bf20-972ad53a79c5,c7c44c17-f383-4af7-905b-5400291d9f8f,"{""body"": ""Beatae laboriosam nisi facilis quibusdam eius. Voluptate incidunt delectus nostrum. Voluptatem quos earum. Provident voluptates iure porro enim ullam.""}","{""images"": [""https://picsum.photos/765/23"", ""https://picsum.photos/530/505""]}","{""duration"": ""30 mins"", ""objectives"": [""Deserunt soluta atque sint."", ""Excepturi vitae minus sunt saepe.""]}",2025-08-24T02:25:35
a0e2cd1a-1b6b-4f15-a552-2e7b79684bc0,469c2808-d609-4651-a380-d3d960197696,11250e43-f333-4414-9434-4e6ec3188dac,"{""body"": ""Amet maiores cupiditate hic eius culpa similique. Error consequuntur a error ipsa earum vitae nemo. Praesentium itaque nihil harum sit voluptas molestiae. Repellendus natus corrupti deserunt dignissimos facere ducimus sit.""}","{""images"": [""https://placekitten.com/873/877"", ""https://placekitten.com/394/723""]}","{""duration"": ""30 mins"", ""objectives"": [""Alias numquam repellendus quisquam impedit consequuntur reiciendis."", ""Expedita voluptate ipsam temporibus dignissimos."", ""Ut illum vitae dolore.""]}",2025-02-11T17:26:46
54193363-bab6-46ac-a19d-f70661051951,1edbf29e-0cac-4946-8b57-fd8b521d1b1c,1406bb7f-ffae-4443-b874-7b61001dc88f,"{""body"": ""Culpa impedit corporis modi nesciunt. Nemo non veniam consequuntur. Consectetur recusandae eaque nemo harum consectetur sit nesciunt. Quis optio atque temporibus provident fugit.""}","{""images"": [""https://picsum.photos/200/428"", ""https://placekitten.com/147/902""]}","{""duration"": ""30 mins"", ""objectives"": [""Accusamus molestias corrupti exercitationem similique temporibus."", ""Explicabo nobis voluptas est explicabo vitae quos ea.""]}",2025-08-24T17:22:10
e2b46e18-7e5c-4d1b-bb27-38d695a87796,f8db94ff-c305-4df3-bfb6-d9247201a584,452436ad-f607-47d2-8e2b-11496f59d802,"{""body"": ""Sapiente perspiciatis perferendis illum. Doloribus reprehenderit expedita ab quidem voluptatibus. Beatae voluptas similique praesentium incidunt amet maiores cum. Nemo ullam labore dignissimos omnis quasi maxime. Magni quod itaque eveniet molestiae possimus.""}","{""images"": [""https://picsum.photos/895/184"", ""https://dummyimage.com/938x935""]}","{""duration"": ""60 mins"", ""objectives"": [""Assumenda maxime ab minus cum."", ""Reiciendis modi recusandae recusandae repellendus molestias."", ""Veniam incidunt incidunt earum laboriosam earum in.""]}",2025-09-23T10:05:59
c1e8b22a-7653-44ce-9c8b-e19f32ea6259,8ee9ffd9-cf38-41dc-8b55-f1d066bc13cf,67fb7769-bacc-4236-9cca-18ddcd8a510e,"{""body"": ""Aut laudantium delectus dolorum dignissimos sapiente. Vero ratione distinctio. Vero enim assumenda eaque dolorum libero. Consectetur sint animi necessitatibus quo in quidem. At quidem excepturi iste assumenda.""}","{""images"": [""https://picsum.photos/223/197"", ""https://picsum.photos/300/797""]}","{""duration"": ""45 mins"", ""objectives"": [""Nobis explicabo cupiditate asperiores tenetur nihil."", ""Eligendi qui impedit delectus odio."", ""Deleniti amet delectus impedit.""]}",2025-01-31T02:49:13
22017d4a-928e-40e9-b803-e1bece97da46,b3ac615a-738d-4004-a909-fb4e889622b8,59c4760b-6543-48a6-b7ae-409974530dcc,"{""body"": ""Cum autem delectus accusantium. Placeat quibusdam nemo assumenda reiciendis voluptas. Iste quidem velit vitae blanditiis qui iure. Modi repellendus sit quos atque officiis praesentium. Sint distinctio similique est soluta.""}","{""images"": [""https://placekitten.com/461/697"", ""https://picsum.photos/1011/161""]}","{""duration"": ""30 mins"", ""objectives"": [""Soluta illum repellendus.""]}",2025-01-24T16:18:47
69ba9aac-ea93-4b10-87f9-63e64fc96b6c,cebef905-1902-4e9a-9947-d68c538fe62e,3adc8a27-9d3e-45ee-9223-8f70b4e29aca,"{""body"": ""Debitis reiciendis quas rem temporibus exercitationem. Pariatur facilis excepturi delectus assumenda.""}","{""images"": [""https://dummyimage.com/747x96"", ""https://dummyimage.com/845x817""]}","{""duration"": ""45 mins"", ""objectives"": [""Quod in et."", ""Ad tenetur numquam quos harum fuga distinctio."", ""Quam quisquam animi.""]}",2025-07-04T20:55:40
5ce2b1bb-b970-4c4f-8d3a-dbf40a2933f5,eaa5355c-0300-45b5-986e-a265d6c13206,ab27e071-5288-42b3-a48e-55982ac2fba1,"{""body"": ""Earum molestias dignissimos repudiandae tempora fuga. Voluptatum voluptates nihil doloremque molestias facere est.""}","{""images"": [""https://picsum.photos/1019/421"", ""https://placekitten.com/674/245""]}","{""duration"": ""45 mins"", ""objectives"": [""Ex asperiores repudiandae corporis consequuntur maxime."", ""Ducimus ab ipsum soluta.""]}",2025-01-24T22:24:10
c5568c75-3330-4ea8-8335-a8df247fafc5,307ea083-b3fd-436c-b7eb-4f8e16fc6ef1,ac7afb9e-434f-42b7-80e4-fe7c24764324,"{""body"": ""Sed minima commodi porro fugit quam temporibus. Perferendis est animi laudantium dicta necessitatibus animi amet. Quis explicabo laudantium quis. Cupiditate adipisci suscipit quasi qui amet molestias. Illum ipsam perferendis labore dolores.""}","{""images"": [""https://placekitten.com/802/254"", ""https://dummyimage.com/761x649""]}","{""duration"": ""30 mins"", ""objectives"": [""Eaque aut temporibus rem.""]}",2025-07-02T18:42:03
6c3193d4-be32-4467-8af2-f0ecc9de1b5b,63fb1355-9532-4517-b62f-727b6f564652,48bbd201-faad-4bef-a9fa-5ab15fd4d0d1,"{""body"": ""Perferendis modi quidem quidem tenetur. Porro veritatis expedita nemo quam odio. Reiciendis laudantium dicta totam.""}","{""images"": [""https://picsum.photos/156/345"", ""https://placekitten.com/751/421""]}","{""duration"": ""30 mins"", ""objectives"": [""Mollitia minus sunt quod."", ""Beatae nisi asperiores error et."", ""Distinctio rerum laudantium quam eligendi.""]}",2025-04-09T20:44:15
bfd31841-ba86-4b49-b9d7-465a7517be9b,3a072873-c199-4514-95b3-33c86e236c68,e84f4f8e-5663-4f58-bd29-37c4ca779b0c,"{""body"": ""Ullam ipsum nesciunt totam sunt dolorum. Officiis magnam veniam tempore.""}","{""images"": [""https://dummyimage.com/872x81"", ""https://dummyimage.com/507x320""]}","{""duration"": ""45 mins"", ""objectives"": [""Fugiat nobis rerum eius illum.""]}",2025-05-26T02:54:37
7528826e-ee19-4181-8a1a-b318a49a5c7c,abce7c80-c97b-41c0-a86f-109f98920f91,cb721ba2-c0bf-4a56-92d0-6b2bf6c7cd79,"{""body"": ""Officiis porro quaerat fuga. Maxime laudantium necessitatibus. Debitis eius delectus quia eveniet itaque ea. Soluta architecto ratione fugit nemo ipsam.""}","{""images"": [""https://dummyimage.com/92x387"", ""https://picsum.photos/449/551""]}","{""duration"": ""30 mins"", ""objectives"": [""Quibusdam quaerat ab beatae deleniti iusto voluptatem cupiditate."", ""Reprehenderit aut eveniet quam eaque magnam.""]}",2025-08-14T23:45:49
865cd38d-8050-4808-90c6-53037e8fbf7f,e96f238b-ccf5-4859-9752-f7fb8ba8afcc,ea89ff73-9e98-4340-829f-dbe9e7654821,"{""body"": ""Vitae minus iusto sapiente ipsa ex. Ut perferendis reiciendis laborum. Officiis facere perferendis similique culpa sunt.""}","{""images"": [""https://picsum.photos/416/846"", ""https://placekitten.com/491/724""]}","{""duration"": ""30 mins"", ""objectives"": [""Repellat enim quibusdam."", ""Aut delectus dolore nesciunt odit ipsum tempora repellendus."", ""Atque vero id voluptatem doloribus.""]}",2025-07-04T17:20:38
020b9f6a-e926-4e1e-91a8-91b56a36dbbe,1081d6a9-26b0-4770-8dc8-648932ba0864,b147f95c-41f7-4dce-aef3-dd5800142a94,"{""body"": ""Dolorem quia quam cupiditate. Ullam enim similique quidem suscipit placeat. Temporibus eveniet quibusdam consequatur quae. Esse quaerat dolorum alias quod.""}","{""images"": [""https://picsum.photos/24/21"", ""https://placekitten.com/954/641""]}","{""duration"": ""45 mins"", ""objectives"": [""Beatae eaque saepe placeat ipsam corporis tempore.""]}",2025-09-29T07:29:28
0a27ed34-a814-4a4e-ae63-f3f7d87fc213,ade27076-407b-4588-83cf-442bb8ad83d1,a06575ed-687f-47da-b3c2-61e0c374d171,"{""body"": ""Corrupti velit provident libero. Et iure maiores corrupti voluptatibus voluptatibus. Vero voluptatibus dignissimos.""}","{""images"": [""https://picsum.photos/965/105"", ""https://dummyimage.com/314x980""]}","{""duration"": ""45 mins"", ""objectives"": [""Quis tempora rerum iusto nihil est sit."", ""Qui vero labore blanditiis consectetur debitis ex.""]}",2025-01-29T12:31:11
b14b0863-4fff-489d-8f48-d61e65584620,7ec34e66-a145-4434-bf20-972ad53a79c5,eee6b5b1-6381-480d-bb97-ad7447673bca,"{""body"": ""Harum est temporibus ipsum tempora. Deleniti repellat facere facere quo. Optio officiis vero numquam quod pariatur sit.""}","{""images"": [""https://dummyimage.com/246x701"", ""https://dummyimage.com/319x970""]}","{""duration"": ""60 mins"", ""objectives"": [""Eos libero earum voluptatibus veritatis."", ""Occaecati consequatur facilis veritatis pariatur sunt optio.""]}",2025-07-07T05:57:21
b5f74680-29d9-4e86-a02d-39c97987713e,3867c433-8feb-4cae-a3b3-8e5ca512e482,20990c62-1161-4faf-b830-bf56f7b6a1ee,"{""body"": ""Ipsum in ipsam quo fuga fuga. Aliquam cum fugiat sit cupiditate iste unde. Temporibus consectetur laboriosam dignissimos tenetur quis. Soluta consequatur deserunt officiis incidunt blanditiis rem.""}","{""images"": [""https://dummyimage.com/834x471"", ""https://dummyimage.com/549x852""]}","{""duration"": ""45 mins"", ""objectives"": [""Architecto quas atque quaerat reiciendis."", ""Deserunt sint qui enim delectus soluta ipsum.""]}",2025-04-15T00:36:08
cf6aef90-99ac-4fea-b11d-8024b183369a,eaa5355c-0300-45b5-986e-a265d6c13206,d9156ee5-dad8-48da-b5ee-a251f52a579e,"{""body"": ""Culpa explicabo ut fuga. A soluta dolore voluptas nostrum enim a. Quibusdam doloremque veniam exercitationem. Vero inventore eligendi vel quibusdam maxime modi.""}","{""images"": [""https://picsum.photos/434/238"", ""https://dummyimage.com/402x138""]}","{""duration"": ""30 mins"", ""objectives"": [""Fugit nulla aliquid asperiores."", ""Accusantium est cumque illum iste reprehenderit.""]}",2025-03-02T10:22:14
fe468c2d-3028-4917-aaa3-928404317a9f,ef717c71-059e-4672-8b52-22178179e916,dc5cd475-f296-4b74-8ee0-53ca1d6e75eb,"{""body"": ""Iste voluptatem inventore in voluptatum laudantium. Saepe similique aut harum amet dicta tenetur. Assumenda vero consectetur veniam inventore. Possimus est consequuntur accusantium voluptatum quasi mollitia. Reiciendis cumque vero nesciunt assumenda fuga earum.""}","{""images"": [""https://dummyimage.com/985x78"", ""https://placekitten.com/345/183""]}","{""duration"": ""45 mins"", ""objectives"": [""Sint doloremque accusantium inventore cumque quae sapiente.""]}",2025-06-15T06:28:24
9077f6dc-8ac6-4603-bc91-ce15649e2c2e,a7718e07-cf51-4e31-b771-9cfd4000354b,1452b553-31e2-4306-91f9-ba2dd0e112c2,"{""body"": ""Eligendi magnam numquam asperiores autem. Sequi est error quibusdam neque impedit. Facilis architecto debitis odit reiciendis cupiditate id.""}","{""images"": [""https://placekitten.com/955/568"", ""https://placekitten.com/676/852""]}","{""duration"": ""30 mins"", ""objectives"": [""Repellat mollitia optio itaque dicta tempore."", ""Corrupti sunt repellat error numquam deserunt."", ""Sequi ratione eaque sunt ipsum unde pariatur.""]}",2025-05-12T17:51:49
f43bb6b4-ce6d-4141-a104-1bb290b44c98,4fc840d3-3bd1-404a-803c-eb7ae9c128a0,d1c21774-2763-4f65-ad25-32b33f695fff,"{""body"": ""Debitis maxime accusantium accusantium. Labore suscipit nobis dolore sequi.""}","{""images"": [""https://placekitten.com/380/206"", ""https://picsum.photos/613/428""]}","{""duration"": ""60 mins"", ""objectives"": [""Amet ea ut sed dolore quis perferendis."", ""Reprehenderit debitis ipsum tenetur at sit illo.""]}",2025-09-22T00:19:03
218ca75c-faa9-45fa-9d54-cdf4f017a9ef,eaa5355c-0300-45b5-986e-a265d6c13206,8328cca2-0144-4eec-962b-9d27e87242e4,"{""body"": ""Suscipit nobis debitis nihil impedit. Odio sed dolorem nobis.""}","{""images"": [""https://placekitten.com/548/118"", ""https://placekitten.com/790/732""]}","{""duration"": ""30 mins"", ""objectives"": [""Repellat magni consequatur asperiores."", ""Exercitationem saepe vero."", ""Similique voluptas voluptate quos assumenda explicabo adipisci.""]}",2025-03-29T00:44:53
8efdadb4-edae-49ff-9809-bd8136af232f,b4121c18-05ab-4f36-a153-0cd6c15965b1,1ce67d87-2d6b-4aa7-8b59-00a3194c6435,"{""body"": ""Consequatur at quibusdam pariatur unde neque reprehenderit. Quo debitis nostrum. Labore excepturi velit vitae est fugiat facilis ea.""}","{""images"": [""https://picsum.photos/748/163"", ""https://placekitten.com/18/530""]}","{""duration"": ""60 mins"", ""objectives"": [""Repellendus veritatis accusantium."", ""Perferendis provident vero dolores fugit."", ""Dolore veritatis quae vel quaerat totam quasi.""]}",2025-03-13T01:56:23
